date,time,cum_ticks,open,high,low,close,cum_dollar_value,cum_buy_volume,cum_volume
2023-09-02,00:14:29.193,1992,1630.39,1630.45,1630.39,1630.45,137947.70623100002,1142.2966000000015,1142.2966000000015
2023-09-02,00:14:29.193,1999,1630.45,1630.48,1630.45,1630.48,209566.66802,1270.8275000000015,1270.8275000000015
2023-09-02,00:16:59.155,2214,1630.48,1630.48,1630.13,1630.14,100146.98012200001,1332.2535000000016,1332.2535000000016
2023-09-02,00:17:37.577,2312,1630.14,1630.14,1630.05,1630.13,104573.86626000004,1396.4063000000008,1396.4063000000008
2023-09-02,00:18:10.672,2389,1630.13,1630.19,1630.13,1630.19,104971.88502800006,1460.7988000000005,1460.7988000000005
2023-09-02,00:18:43.815,2431,1630.19,1630.2,1630.18,1630.2,102753.44693800001,1523.8301000000001,1523.8301000000001
2023-09-02,00:19:07.524,2529,1630.2,1630.61,1630.19,1630.61,100497.08843999999,1585.4738000000002,1585.4738000000002
2023-09-02,00:20:17.922,2657,1630.61,1630.81,1630.61,1630.81,101259.77751100002,1647.5677000000003,1647.5677000000003
2023-09-02,00:20:45.228,2704,1630.81,1630.81,1630.79,1630.8,104604.44962,1711.7105,1711.7105
2023-09-02,00:21:33.760,2803,1630.8,1630.82,1630.79,1630.82,101147.47881199999,1773.7338000000009,1773.7338000000009
2023-09-02,00:22:30.992,2897,1630.82,1630.87,1630.82,1630.87,101992.81381599998,1836.2735000000005,1836.2735000000005
2023-09-02,00:22:38.169,2956,1630.87,1631.26,1630.87,1631.26,101273.95291000002,1898.3652999999997,1898.3652999999997
2023-09-02,00:23:23.068,3082,1631.26,1631.83,1631.26,1631.83,100694.92517699998,1960.0843999999995,1960.0843999999995
2023-09-02,00:24:18.236,3240,1631.84,1632.35,1631.84,1632.35,102087.16058099993,2022.6361000000009,2022.6361000000009
2023-09-02,00:24:52.091,3311,1632.35,1632.69,1632.35,1632.69,106490.67497399997,2087.864400000001,2087.864400000001
2023-09-02,00:24:57.113,3358,1632.74,1632.75,1632.11,1632.11,104189.25877,2151.6805000000004,2151.6805000000004
2023-09-02,00:25:29.162,3487,1632.11,1632.11,1631.31,1631.31,108784.35789699998,2218.348,2218.348
2023-09-02,00:27:36.846,3657,1631.31,1631.79,1631.08,1631.76,101952.45518200002,2280.830599999999,2280.830599999999
2023-09-02,00:27:37.020,3692,1631.76,1631.76,1631.64,1631.64,103871.08564800001,2344.4873,2344.4873
2023-09-02,00:29:44.978,3974,1631.61,1633.0,1631.52,1633.0,102405.56329800005,2407.2367000000027,2407.2367000000027
2023-09-02,00:30:00.905,4087,1633.04,1633.25,1632.68,1632.69,103824.30881800002,2470.811300000003,2470.811300000003
2023-09-02,00:31:36.791,4299,1632.68,1633.31,1632.2,1632.37,101088.65710099999,2532.729500000002,2532.729500000002
2023-09-02,00:33:00.006,4438,1632.38,1632.38,1631.84,1632.16,100085.817564,2594.0573000000036,2594.0573000000036
2023-09-02,00:33:07.881,4477,1632.17,1632.17,1632.02,1632.02,101672.001971,2656.3555000000024,2656.3555000000024
2023-09-02,00:33:07.933,4504,1632.02,1632.02,1631.84,1631.84,102865.90262699999,2719.388600000003,2719.388600000003
2023-09-02,00:34:03.147,4597,1631.8,1631.8,1631.55,1631.7,115349.921772,2790.080400000003,2790.080400000003
2023-09-02,00:34:03.147,4632,1631.7,1631.7,1631.43,1631.43,109590.191301,2857.249300000003,2857.249300000003
2023-09-02,00:34:03.153,4640,1631.43,1631.43,1631.4,1631.4,145759.23625100002,2946.5952000000034,2946.5952000000034
2023-09-02,00:34:10.122,4656,1631.4,1631.74,1631.4,1631.73,102252.43947299996,3009.270100000003,3009.270100000003
2023-09-02,00:35:00.001,4759,1631.73,1631.73,1631.08,1631.09,100017.99014599995,3070.575500000005,3070.575500000005
2023-09-02,00:36:23.863,4905,1631.08,1631.87,1630.92,1631.86,100843.642715,3132.384500000004,3132.384500000004
2023-09-02,00:38:44.524,5135,1631.86,1633.04,1631.86,1633.03,100038.15326800001,3193.658200000009,3193.658200000009
2023-09-02,00:39:05.166,5250,1633.03,1633.52,1633.03,1633.51,104148.48328600002,3257.418500000011,3257.418500000011
2023-09-02,00:39:10.671,5298,1633.51,1633.51,1633.23,1633.29,107885.29821300002,3323.4720000000134,3323.4720000000134
2023-09-02,00:39:12.034,5385,1633.39,1634.11,1633.39,1634.11,100073.33125900001,3384.7251000000165,3384.7251000000165
2023-09-02,00:39:45.942,5485,1634.11,1634.42,1634.0,1634.12,100300.16500599997,3446.100500000016,3446.100500000016
2023-09-02,00:41:37.189,5703,1634.11,1634.12,1633.0,1633.0,105305.95242200002,3510.5605000000187,3510.5605000000187
2023-09-02,00:41:55.741,5743,1633.0,1633.0,1632.56,1632.56,100058.78759800004,3571.8475000000185,3571.8475000000185
2023-09-02,00:42:03.736,5832,1632.56,1632.56,1632.05,1632.06,102199.16739899998,3634.4582000000205,3634.4582000000205
2023-09-02,00:42:53.080,5912,1632.06,1632.38,1632.05,1632.37,133737.470222,3716.392700000021,3716.392700000021
2023-09-02,00:42:54.300,5946,1632.37,1632.37,1632.05,1632.05,114676.07918900004,3786.6481000000226,3786.6481000000226
2023-09-02,00:43:45.300,6038,1632.05,1632.05,1631.78,1631.78,102005.78923299999,3849.154100000023,3849.154100000023
2023-09-02,00:45:02.192,6220,1631.78,1631.79,1631.32,1631.34,101074.37047199998,3911.1030000000246,3911.1030000000246
2023-09-02,00:45:27.496,6308,1631.34,1631.58,1630.97,1631.57,102429.34615199994,3973.895500000026,3973.895500000026
2023-09-02,00:47:45.739,6536,1631.57,1631.57,1630.62,1630.73,100331.27047899994,4035.409300000028,4035.409300000028
2023-09-02,00:49:20.578,6784,1630.73,1630.73,1629.93,1629.93,100232.76485500002,4096.881500000029,4096.881500000029
2023-09-02,00:50:52.672,6958,1629.92,1629.92,1629.16,1629.17,102246.09665000004,4159.623400000025,4159.623400000025
2023-09-02,00:51:04.774,7054,1629.17,1629.5,1629.16,1629.49,106029.42201399998,4224.6988000000265,4224.6988000000265
2023-09-02,00:52:09.710,7195,1629.46,1629.49,1629.26,1629.49,106601.715727,4290.125900000026,4290.125900000026
2023-09-02,00:55:55.385,7505,1629.49,1629.56,1629.28,1629.49,101405.25288699998,4352.359000000015,4352.359000000015
2023-09-02,00:57:35.527,7695,1629.49,1629.82,1629.49,1629.5,100383.47261100003,4413.956400000015,4413.956400000015
2023-09-02,00:59:03.595,7861,1629.52,1629.79,1629.52,1629.59,102520.37583699996,4476.862900000013,4476.862900000013
2023-09-02,00:59:42.155,7946,1629.58,1629.73,1629.27,1629.73,107442.72883900002,4542.797000000007,4542.797000000007
2023-09-02,00:59:42.155,7972,1629.73,1629.84,1629.73,1629.84,105004.10731799998,4607.225200000007,4607.225200000007
2023-09-02,00:59:50.844,8008,1629.85,1630.1,1629.85,1630.1,111827.20085600002,4675.831700000006,4675.831700000006
2023-09-02,00:59:58.228,8035,1630.13,1630.13,1630.1,1630.1,119000.96074399997,4748.8333000000075,4748.8333000000075
2023-09-02,01:00:04.812,8097,1630.1,1630.1,1630.0,1630.0,137352.126987,4833.098100000009,4833.098100000009
2023-09-02,01:00:04.879,8108,1630.0,1630.0,1630.0,1630.0,116246.38399999999,4904.414900000008,4904.414900000008
2023-09-02,01:00:04.887,8115,1630.0,1630.0,1630.0,1630.0,128638.296,4983.334100000007,4983.334100000007
2023-09-02,01:01:16.108,8257,1629.99,1629.99,1629.57,1629.78,103394.814691,5046.777200000004,5046.777200000004
2023-09-02,01:01:24.475,8328,1629.78,1629.78,1629.32,1629.33,100370.82499100002,5108.370000000005,5108.370000000005
2023-09-02,01:02:26.409,8438,1629.32,1629.32,1628.81,1628.82,118864.194123,5181.3421000000035,5181.3421000000035
2023-09-02,01:03:12.484,8558,1628.82,1630.06,1628.82,1630.06,100694.29426499995,5243.138100000004,5243.138100000004
2023-09-02,01:04:27.301,8713,1630.06,1630.06,1629.34,1629.35,105794.18099299999,5308.058899999997,5308.058899999997
2023-09-02,01:04:27.305,8736,1629.35,1629.57,1629.35,1629.57,107123.67973399999,5373.802499999996,5373.802499999996
2023-09-02,01:04:27.356,8751,1629.58,1629.61,1629.58,1629.61,122404.508208,5448.915299999996,5448.915299999996
2023-09-02,01:04:53.873,8792,1629.61,1629.99,1629.61,1629.99,103408.95323400002,5512.359299999995,5512.359299999995
2023-09-02,01:05:09.304,8882,1629.99,1630.38,1629.99,1630.38,104364.59100399997,5576.383599999995,5576.383599999995
2023-09-02,01:08:21.482,9177,1630.39,1630.97,1630.39,1630.55,101560.45429600001,5638.661899999989,5638.661899999989
2023-09-02,01:08:45.633,9232,1630.55,1630.71,1630.54,1630.7,102454.79039299997,5701.494899999989,5701.494899999989
2023-09-02,01:08:45.633,9259,1630.7,1630.7,1630.62,1630.62,109971.91032600001,5768.93379999999,5768.93379999999
2023-09-02,01:08:45.633,9271,1630.61,1630.61,1630.55,1630.55,125834.67022,5846.106399999989,5846.106399999989
2023-09-02,01:09:15.865,9347,1630.55,1630.55,1630.29,1630.3,103829.45610200001,5909.787099999988,5909.787099999988
2023-09-02,01:09:57.645,9424,1630.3,1630.8,1630.3,1630.78,102729.35871399999,5972.7923999999875,5972.7923999999875
2023-09-02,01:12:05.431,9631,1630.78,1630.78,1630.11,1630.14,103175.67508700003,6036.078699999983,6036.078699999983
2023-09-02,01:13:59.984,9805,1630.14,1630.97,1630.14,1630.97,100016.98594699994,6097.41479999998,6097.41479999998
2023-09-02,01:15:52.211,10077,1630.97,1631.19,1630.52,1631.06,100214.71097099988,6158.862399999968,6158.862399999968
2023-09-02,01:16:10.413,10169,1631.06,1631.45,1631.06,1631.45,100412.34556700003,6220.413899999962,6220.413899999962
2023-09-02,01:16:15.431,10225,1631.45,1632.09,1631.45,1632.09,101593.336597,6282.674399999963,6282.674399999963
2023-09-02,01:16:46.720,10296,1632.09,1632.09,1631.49,1631.5,101253.11456199996,6344.719199999963,6344.719199999963
2023-09-02,01:16:51.455,10329,1631.5,1631.94,1631.5,1631.94,101231.914732,6406.762699999964,6406.762699999964
2023-09-02,01:17:54.909,10460,1631.94,1631.94,1631.53,1631.92,101510.79818299996,6468.972099999962,6468.972099999962
2023-09-02,01:21:33.050,10774,1631.92,1632.13,1630.93,1631.42,101598.76765099993,6531.244099999961,6531.244099999961
2023-09-02,01:21:43.318,10822,1631.42,1631.43,1631.28,1631.28,100507.03765000003,6592.85289999996,6592.85289999996
2023-09-02,01:23:00.010,11001,1631.26,1631.26,1630.44,1630.45,100149.22234599998,6654.267899999959,6654.267899999959
2023-09-02,01:23:25.603,11138,1630.44,1630.45,1630.02,1630.02,100053.52948299995,6715.6458999999595,6715.6458999999595
2023-09-02,01:25:18.130,11355,1630.02,1630.45,1629.99,1630.44,101848.53393700004,6778.1266999999625,6778.1266999999625
2023-09-02,01:26:54.311,11497,1630.44,1630.44,1630.08,1630.09,100317.41657800003,6839.664899999963,6839.664899999963
2023-09-02,01:27:22.075,11585,1630.09,1630.11,1630.0,1630.11,100314.12860900002,6901.204599999964,6901.204599999964
2023-09-02,01:28:58.140,11745,1630.11,1630.12,1629.75,1629.75,100232.64953299997,6962.696299999965,6962.696299999965
2023-09-02,01:28:58.147,11786,1629.75,1629.75,1629.53,1629.53,114526.64692599999,7032.974099999965,7032.974099999965
2023-09-02,01:28:58.147,11790,1629.53,1629.53,1629.53,1629.53,144103.900584,7121.406899999965,7121.406899999965
2023-09-02,01:28:58.596,11844,1629.53,1629.53,1629.12,1629.14,100490.61055500005,7183.082099999966,7183.082099999966
2023-09-02,01:30:07.158,12028,1629.14,1630.06,1629.14,1630.05,100108.03139799999,7244.507999999965,7244.507999999965
2023-09-02,01:32:08.346,12241,1630.05,1630.05,1629.07,1629.28,100568.07492700002,7306.231199999968,7306.231199999968
2023-09-02,01:32:10.494,12266,1629.29,1629.38,1629.29,1629.38,100259.48767100001,7367.76679999997,7367.76679999997
2023-09-02,01:32:10.494,12297,1629.4,1629.6,1629.4,1629.6,107073.56387899998,7433.475899999969,7433.475899999969
2023-09-02,01:32:10.494,12319,1629.6,1629.71,1629.6,1629.71,102711.263735,7496.501799999969,7496.501799999969
2023-09-02,01:32:10.494,12341,1629.71,1629.8,1629.71,1629.8,103729.89821199999,7560.14989999997,7560.14989999997
2023-09-02,01:32:10.780,12366,1629.8,1629.84,1629.57,1629.57,101046.30311700002,7622.150599999973,7622.150599999973
2023-09-02,01:32:19.591,12385,1629.57,1629.9,1629.57,1629.89,104471.99028900001,7686.248999999973,7686.248999999973
2023-09-02,01:34:00.003,12562,1629.89,1629.89,1629.32,1629.32,100003.94402899998,7747.618199999971,7747.618199999971
2023-09-02,01:34:57.123,12626,1629.33,1629.34,1629.32,1629.34,100020.65906800001,7809.00579999997,7809.00579999997
2023-09-02,01:38:53.891,12952,1629.34,1630.22,1629.34,1630.22,100456.769818,7870.631699999962,7870.631699999962
2023-09-02,01:39:14.210,13051,1630.22,1630.85,1630.22,1630.85,102290.63961300002,7933.360799999964,7933.360799999964
2023-09-02,01:39:14.210,13080,1630.85,1631.04,1630.85,1631.04,187624.450357,8048.3978999999645,8048.3978999999645
2023-09-02,01:39:14.210,13086,1631.05,1631.06,1631.05,1631.06,200019.35937599998,8171.029499999963,8171.029499999963
2023-09-02,01:40:02.727,13198,1631.08,1631.14,1630.8,1631.13,101279.62647000005,8233.122199999963,8233.122199999963
2023-09-02,01:40:08.456,13251,1631.13,1631.13,1630.91,1630.92,101198.77982599998,8295.16959999996,8295.16959999996
2023-09-02,01:41:48.441,13396,1630.92,1631.57,1630.91,1631.56,106015.885469,8360.16019999996,8360.16019999996
2023-09-02,01:41:52.967,13429,1631.56,1631.56,1631.44,1631.44,100230.486632,8421.596699999962,8421.596699999962
2023-09-02,01:42:00.003,13473,1631.44,1631.57,1631.44,1631.56,100010.45875300001,8482.897199999963,8482.897199999963
2023-09-02,01:44:49.310,13742,1631.57,1631.57,1630.27,1630.28,100089.57461300005,8544.265999999974,8544.265999999974
2023-09-02,01:46:30.516,13940,1630.28,1630.5,1630.05,1630.49,109152.299568,8611.22199999998,8611.22199999998
2023-09-02,01:46:51.147,13993,1630.49,1630.49,1630.05,1630.05,108587.088326,8677.826999999974,8677.826999999974
2023-09-02,01:46:54.965,14060,1630.05,1630.05,1629.45,1629.45,112044.52994799997,8746.577899999978,8746.577899999978
2023-09-02,01:46:55.114,14121,1629.45,1629.45,1628.88,1628.88,101130.840458,8808.647699999987,8808.647699999987
2023-09-02,01:46:55.517,14177,1628.86,1628.93,1628.51,1628.93,107062.39134100001,8874.378599999985,8874.378599999985
2023-09-02,01:47:54.174,14327,1628.95,1629.2,1628.71,1629.2,100275.57144999999,8935.935099999982,8935.935099999982
2023-09-02,01:48:10.423,14408,1629.2,1629.34,1629.2,1629.33,109656.805692,9003.238199999989,9003.238199999989
2023-09-02,01:49:59.184,14581,1629.33,1629.52,1628.9,1628.91,100276.32148199997,9064.786699999993,9064.786699999993
2023-09-02,01:52:07.222,14843,1628.91,1630.02,1628.9,1630.01,103870.59877399995,9128.527199999988,9128.527199999988
2023-09-02,01:52:25.954,14883,1630.01,1630.01,1629.61,1629.75,100050.81290999998,9189.912499999988,9189.912499999988
2023-09-02,01:55:04.092,15153,1629.76,1629.98,1629.38,1629.38,101432.031066,9252.146999999983,9252.146999999983
2023-09-02,01:57:02.060,15322,1629.38,1629.38,1629.01,1629.25,100647.96422799995,9313.923699999978,9313.923699999978
2023-09-02,01:58:17.297,15477,1629.25,1629.53,1629.16,1629.17,100498.353039,9375.605599999973,9375.605599999973
2023-09-02,02:00:05.605,15659,1629.16,1629.46,1629.16,1629.27,133191.35645400002,9457.353499999972,9457.353499999972
2023-09-02,02:00:59.995,15761,1629.25,1629.88,1629.25,1629.54,100017.83024199992,9518.72469999997,9518.72469999997
2023-09-02,02:01:47.529,15861,1629.54,1629.6,1629.47,1629.6,110638.42011699999,9586.621799999966,9586.621799999966
2023-09-02,02:03:35.591,16045,1629.6,1630.28,1629.6,1630.28,107764.98247299998,9652.731599999966,9652.731599999966
2023-09-02,02:03:35.591,16064,1630.28,1630.35,1630.28,1630.35,117932.790695,9725.068599999973,9725.068599999973
2023-09-02,02:05:29.411,16237,1630.36,1630.41,1630.36,1630.41,102918.37872700002,9788.193199999978,9788.193199999978
2023-09-02,02:05:29.411,16253,1630.41,1630.45,1630.41,1630.45,102405.53412699998,9851.002699999977,9851.002699999977
2023-09-02,02:05:54.303,16283,1630.45,1630.51,1630.45,1630.51,109216.02186699997,9917.985499999975,9917.985499999975
2023-09-02,02:06:03.871,16359,1630.51,1630.78,1630.51,1630.61,103023.72946800003,9981.164999999974,9981.164999999974
2023-09-02,02:07:50.947,16485,1630.61,1630.61,1630.45,1630.45,110642.47214799996,10049.022899999978,10049.022899999978
2023-09-02,02:07:50.948,16494,1630.45,1630.45,1630.45,1630.45,100465.88332500002,10110.641399999979,10110.641399999979
2023-09-02,02:08:42.967,16620,1630.44,1630.44,1629.58,1629.73,102744.83912000003,10173.684399999978,10173.684399999978
2023-09-02,02:10:50.217,16809,1629.73,1630.46,1629.73,1630.46,102303.25376200004,10236.434699999985,10236.434699999985
2023-09-02,02:11:51.533,16971,1630.46,1630.72,1630.15,1630.16,105933.35926000003,10301.405299999988,10301.405299999988
2023-09-02,02:11:51.533,16985,1630.16,1630.16,1630.16,1630.16,100821.80964800001,10363.253099999989,10363.253099999989
2023-09-02,02:11:51.533,17001,1630.16,1630.3,1630.16,1630.3,104431.188651,10427.31259999999,10427.31259999999
2023-09-02,02:13:13.849,17161,1630.32,1630.66,1630.32,1630.66,101068.03131699999,10489.300699999987,10489.300699999987
2023-09-02,02:13:51.215,17228,1630.66,1630.8,1630.62,1630.62,114783.69189799998,10559.69179999998,10559.69179999998
2023-09-02,02:13:51.215,17246,1630.62,1630.62,1630.62,1630.62,101076.75275399997,10621.678499999978,10621.678499999978
2023-09-02,02:14:40.762,17368,1630.62,1630.98,1630.62,1630.97,100690.66791099992,10683.423699999976,10683.423699999976
2023-09-02,02:15:20.526,17497,1630.97,1630.97,1630.33,1630.34,107906.819699,10749.595499999978,10749.595499999978
2023-09-02,02:17:30.705,17733,1630.34,1631.24,1630.34,1631.24,101968.42425099996,10812.117099999992,10812.117099999992
2023-09-02,02:18:41.219,17877,1631.24,1631.39,1631.11,1631.39,109461.50642800002,10879.218100000006,10879.218100000006
2023-09-02,02:20:03.066,18047,1631.39,1631.4,1631.39,1631.39,135397.76728900004,10962.213200000006,10962.213200000006
2023-09-02,02:20:03.069,18052,1631.39,1631.39,1631.39,1631.39,109714.24028,11029.465200000006,11029.465200000006
2023-09-02,02:20:03.082,18087,1631.39,1631.39,1631.01,1631.01,101881.19349700001,11091.918300000008,11091.918300000008
2023-09-02,02:21:19.552,18228,1631.01,1631.01,1630.54,1630.55,100930.42238999996,11153.81160000001,11153.81160000001
2023-09-02,02:22:20.346,18354,1630.55,1630.69,1630.54,1630.68,107250.84441800004,11219.585200000009,11219.585200000009
2023-09-02,02:24:37.718,18609,1630.69,1630.69,1630.41,1630.42,102692.81296700003,11282.5646,11282.5646
2023-09-02,02:24:47.487,18640,1630.42,1630.67,1630.42,1630.67,111079.186426,11350.692000000001,11350.692000000001
2023-09-02,02:25:28.286,18747,1630.67,1631.0,1630.67,1631.0,106833.55273800001,11416.19670000001,11416.19670000001
2023-09-02,02:26:44.009,18891,1631.0,1631.61,1631.0,1631.34,107860.17499299995,11482.311899999997,11482.311899999997
2023-09-02,02:28:35.094,19138,1631.34,1632.48,1631.34,1632.48,102031.094141,11544.830899999986,11544.830899999986
2023-09-02,02:28:40.466,19172,1632.48,1632.57,1632.48,1632.57,105388.55348099995,11609.384699999991,11609.384699999991
2023-09-02,02:28:40.466,19204,1632.57,1632.72,1632.57,1632.72,105174.50567,11673.804799999998,11673.804799999998
2023-09-02,02:28:53.949,19244,1632.73,1632.81,1632.73,1632.8,119012.562274,11746.69379999999,11746.69379999999
2023-09-02,02:28:53.952,19247,1632.8,1632.8,1632.8,1632.8,102178.99119999999,11809.27279999999,11809.27279999999
2023-09-02,02:28:54.086,19280,1632.8,1632.8,1632.39,1632.39,100397.51315899998,11870.763399999989,11870.763399999989
2023-09-02,02:29:04.654,19360,1632.39,1632.4,1632.39,1632.4,105611.37245899996,11935.46059999999,11935.46059999999
2023-09-02,02:29:04.654,19383,1632.4,1632.4,1632.4,1632.4,102302.67123999998,11998.130699999987,11998.130699999987
2023-09-02,02:29:04.654,19401,1632.4,1632.49,1632.4,1632.49,101438.94129400002,12060.27139999999,12060.27139999999
2023-09-02,02:29:45.250,19437,1632.5,1632.65,1632.5,1632.65,111857.87407900002,12128.78619999999,12128.78619999999
2023-09-02,02:30:54.950,19578,1632.66,1632.99,1632.66,1632.8,115069.26813799998,12199.25849999999,12199.25849999999
2023-09-02,02:31:11.413,19644,1632.8,1632.81,1632.8,1632.8,109379.97877100002,12266.247699999989,12266.247699999989
2023-09-02,02:31:28.217,19666,1632.81,1632.81,1632.8,1632.8,102752.10442399999,12329.177699999986,12329.177699999986
2023-09-02,02:31:28.218,19671,1632.8,1632.8,1632.8,1632.8,108538.09407999998,12395.651299999985,12395.651299999985
2023-09-02,02:31:28.220,19686,1632.8,1632.8,1632.8,1632.8,101740.25783999999,12457.961599999982,12457.961599999982
2023-09-02,02:33:05.720,19904,1632.79,1632.79,1631.79,1631.79,105828.87835899994,12522.803099999981,12522.803099999981
2023-09-02,02:33:05.720,19933,1631.79,1631.79,1631.54,1631.54,100252.54577199995,12584.245099999978,12584.245099999978
2023-09-02,02:33:05.720,19963,1631.54,1631.54,1631.41,1631.41,129107.34128299999,12663.380999999983,12663.380999999983
2023-09-02,02:33:07.346,19988,1631.48,1631.48,1631.12,1631.12,104124.773904,12727.210699999985,12727.210699999985
2023-09-02,02:33:07.346,20013,1631.11,1631.11,1630.94,1630.94,100037.450057,12788.544299999981,12788.544299999981
2023-09-02,02:33:07.346,20027,1630.93,1630.93,1630.82,1630.82,152700.306926,12882.177899999984,12882.177899999984
2023-09-02,02:33:09.171,20067,1630.81,1631.05,1630.69,1630.69,105548.76966,12946.899399999984,12946.899399999984
2023-09-02,02:33:09.171,20086,1630.69,1630.69,1630.54,1630.54,110400.857537,13014.606099999985,13014.606099999985
2023-09-02,02:33:09.171,20103,1630.54,1630.54,1630.4,1630.4,106067.364974,13079.659599999983,13079.659599999983
2023-09-02,02:33:10.636,20122,1630.4,1630.79,1630.36,1630.79,100503.66463299998,13141.301399999982,13141.301399999982
2023-09-02,02:33:10.887,20151,1630.79,1631.2,1630.79,1631.2,102522.18429599998,13204.162899999981,13204.162899999981
2023-09-02,02:33:41.545,20215,1631.19,1631.19,1630.75,1630.75,100637.825977,13265.867799999976,13265.867799999976
2023-09-02,02:34:10.985,20296,1630.75,1630.75,1630.62,1630.73,102621.35117000001,13328.798799999973,13328.798799999973
2023-09-02,02:34:10.985,20321,1630.73,1630.73,1630.63,1630.63,116607.57758800001,13400.307099999976,13400.307099999976
2023-09-02,02:34:16.760,20354,1630.62,1630.68,1630.58,1630.68,103135.83615200003,13463.555599999976,13463.555599999976
2023-09-02,02:34:25.320,20398,1630.68,1630.68,1630.36,1630.37,102211.50045899999,13526.240899999972,13526.240899999972
2023-09-02,02:34:43.697,20430,1630.37,1630.47,1630.3,1630.3,100679.60308000003,13587.990699999973,13587.990699999973
2023-09-02,02:34:46.547,20457,1630.28,1630.28,1630.15,1630.15,101450.13966299998,13650.220199999972,13650.220199999972
2023-09-02,02:34:46.547,20494,1630.13,1630.13,1629.95,1629.95,101166.55037800001,13712.28359999997,13712.28359999997
2023-09-02,02:34:46.570,20512,1629.94,1630.01,1629.85,1630.01,100441.96931700001,13773.90789999997,13773.90789999997
2023-09-02,02:35:05.051,20590,1630.01,1630.34,1630.01,1630.33,104652.83231800007,13838.105799999972,13838.105799999972
2023-09-02,02:35:25.622,20641,1630.33,1630.34,1629.94,1629.94,102950.59713199998,13901.254599999971,13901.254599999971
2023-09-02,02:35:27.334,20671,1629.94,1629.94,1629.84,1629.84,100385.433329,13962.846299999974,13962.846299999974
2023-09-02,02:35:39.090,20707,1629.84,1629.85,1629.84,1629.84,102400.40494100002,14025.674799999975,14025.674799999975
2023-09-02,02:35:43.937,20742,1629.84,1629.84,1629.7,1629.7,100154.11116299998,14087.126099999978,14087.126099999978
2023-09-02,02:35:43.937,20772,1629.68,1629.68,1629.52,1629.52,101170.15957500001,14149.210299999977,14149.210299999977
2023-09-02,02:35:57.397,20815,1629.51,1629.51,1629.44,1629.49,102418.63124599999,14212.063599999978,14212.063599999978
2023-09-02,02:36:08.384,20904,1629.49,1629.5,1629.3,1629.46,110172.11484600001,14279.676699999976,14279.676699999976
2023-09-02,02:36:21.246,20940,1629.46,1629.47,1629.46,1629.46,100287.58208699999,14341.223199999977,14341.223199999977
2023-09-02,02:36:54.871,20981,1629.46,1629.47,1629.3,1629.3,114146.96572400004,14411.278999999977,14411.278999999977
2023-09-02,02:36:54.871,21000,1629.3,1629.3,1629.3,1629.3,104681.71035000001,14475.528499999977,14475.528499999977
2023-09-02,02:36:54.871,21049,1629.3,1629.3,1628.97,1628.97,102781.09193399998,14538.617599999989,14538.617599999989
2023-09-02,02:36:54.871,21071,1628.97,1628.97,1628.84,1628.84,186014.630418,14652.816499999988,14652.816499999988
2023-09-02,02:36:54.871,21072,1628.83,1628.83,1628.83,1628.83,128881.82528199999,14731.941899999989,14731.941899999989
2023-09-02,02:36:59.189,21097,1628.93,1628.99,1628.9,1628.91,101435.23385800002,14794.213499999987,14794.213499999987
