date,time,cum_ticks,open,high,low,close,cum_dollar_value,cum_buy_volume,cum_volume
2023-09-04,00:18:25.093,2204,1635.36,1635.36,1635.35,1635.35,21440.435629,889.7742000000004,889.7742000000004
2023-09-04,00:18:49.913,2256,1635.36,1635.36,1635.13,1635.13,20223.086001,902.1409000000001,902.1409000000001
2023-09-04,00:20:21.216,2406,1635.13,1635.14,1635.13,1635.14,22923.664985,916.1603000000002,916.1603000000002
2023-09-04,00:21:14.530,2504,1635.14,1635.39,1635.14,1635.39,24598.210710000007,931.2019,931.2019
2023-09-04,00:21:15.613,2531,1635.38,1635.55,1635.38,1635.55,20693.766734000004,943.8552000000002,943.8552000000002
2023-09-04,00:21:24.398,2557,1635.57,1635.57,1635.56,1635.57,20280.73435899999,956.2550000000003,956.2550000000003
2023-09-04,00:21:44.918,2598,1635.57,1635.7,1635.57,1635.7,20833.731599000002,968.9920000000005,968.9920000000005
2023-09-04,00:21:44.924,2620,1635.7,1635.8,1635.7,1635.8,22294.569861000004,982.6216000000007,982.6216000000007
2023-09-04,00:22:13.543,2727,1635.82,1636.0,1635.82,1636.0,26449.26420000001,998.7890000000009,998.7890000000009
2023-09-04,00:22:59.731,2765,1636.0,1636.0,1635.99,1636.0,21910.454031,1012.1817000000008,1012.1817000000008
2023-09-04,00:22:59.957,2786,1636.0,1636.14,1636.0,1636.14,22624.261805000002,1026.0102000000009,1026.0102000000009
2023-09-04,00:24:11.188,2910,1636.14,1636.21,1636.13,1636.2,21728.046311,1039.289800000001,1039.289800000001
2023-09-04,00:24:11.390,2926,1636.2,1636.2,1636.11,1636.11,20539.056438,1051.842900000001,1051.842900000001
2023-09-04,00:25:02.129,3007,1636.11,1636.11,1635.99,1636.0,20967.171832000004,1064.6586000000013,1064.6586000000013
2023-09-04,00:25:12.852,3040,1636.0,1636.2,1636.0,1636.2,21839.004076,1078.0069000000017,1078.0069000000017
2023-09-04,00:25:50.591,3082,1636.2,1636.2,1636.19,1636.19,20579.405449,1090.5845000000022,1090.5845000000022
2023-09-04,00:25:50.591,3087,1636.19,1636.19,1636.19,1636.19,21873.896872000005,1103.953300000002,1103.953300000002
2023-09-04,00:25:50.591,3099,1636.19,1636.19,1636.19,1636.19,20652.644655999997,1116.5757000000015,1116.5757000000015
2023-09-04,00:26:23.590,3167,1636.19,1636.19,1636.03,1636.03,20414.166040000004,1129.0531000000012,1129.0531000000012
2023-09-04,00:26:52.187,3198,1636.04,1636.04,1636.03,1636.03,23650.455429999998,1143.5091000000016,1143.5091000000016
2023-09-04,00:26:52.207,3220,1636.03,1636.03,1635.85,1635.85,22197.999461999996,1157.077700000001,1157.077700000001
2023-09-04,00:27:37.889,3297,1635.85,1635.85,1635.8,1635.81,20116.309422000002,1169.3750000000007,1169.3750000000007
2023-09-04,00:28:31.797,3381,1635.81,1635.81,1635.8,1635.81,20190.294435000007,1181.7177000000001,1181.7177000000001
2023-09-04,00:28:31.972,3386,1635.81,1635.81,1635.81,1635.81,26696.255618999996,1198.0376,1198.0376
2023-09-04,00:29:06.733,3444,1635.81,1635.97,1635.81,1635.97,27247.303714,1214.6929,1214.6929
2023-09-04,00:29:54.412,3484,1635.97,1635.97,1635.96,1635.97,24081.635066999996,1229.4129999999998,1229.4129999999998
2023-09-04,00:30:34.957,3555,1635.97,1635.97,1635.87,1635.87,20835.845530999995,1242.1492,1242.1492
2023-09-04,00:31:23.425,3614,1635.86,1635.86,1635.75,1635.76,21222.081711,1255.1228999999998,1255.1228999999998
2023-09-04,00:31:37.682,3638,1635.75,1635.76,1635.7,1635.7,20871.203696999997,1267.8825,1267.8825
2023-09-04,00:32:03.749,3690,1635.7,1635.7,1635.35,1635.36,20575.771657,1280.4638999999993,1280.4638999999993
2023-09-04,00:33:16.491,3773,1635.36,1635.36,1635.35,1635.35,20338.609739999993,1292.9006999999988,1292.9006999999988
2023-09-04,00:34:12.196,3838,1635.35,1635.36,1635.35,1635.35,20606.073008,1305.5010999999981,1305.5010999999981
2023-09-04,00:34:36.017,3871,1635.35,1635.35,1635.26,1635.27,20110.749816000003,1317.798899999998,1317.798899999998
2023-09-04,00:35:09.895,3933,1635.27,1635.27,1635.26,1635.27,21342.675934000003,1330.850399999999,1330.850399999999
2023-09-04,00:35:53.881,3966,1635.27,1635.33,1635.27,1635.32,20427.466863,1343.342099999999,1343.342099999999
2023-09-04,00:36:09.403,4007,1635.32,1635.33,1635.32,1635.32,24577.764500999998,1358.3713999999986,1358.3713999999986
